IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone
751166215,2123.07070799508,741.702398408461,34.94,230.7134248567724,31.11
751166216,1661.66024939503,652.984341677581,39.3,247.1446050332786,37.85
751166217,2201.98453848307,1022.899321988256,46.45,304.863643525626,29.8
751166218,2094.38133904519,838.121944473248,40.02,250.532169970454,29.89
751166219,2371.22198954463,806.876775889503,34.03,225.1700541374601,27.91
751166220,2098.89726842424,848.3182454058131,40.42,305.2051252703958,35.98
751166221,1508.13038952477,640.3845367400941,42.46,143.82501391241868,22.46
751166222,0.0,0.0,,0.0,
751166223,81.1257294647769,41.73842550577993,51.45,12.029915572128282,28.82
751166277,174.958323641925,46.3928598725212,26.52,2.72678251488926,5.88
751166299,0.0,0.0,,0.0,
751166301,1971.17895314844,739.023080798573,37.49,223.3613262981999,30.22
751166302,2854.42895270987,1156.402597021655,40.51,412.129899301007,35.64
751166303,2145.05241522674,925.770899745788,43.16,271.40464732997896,29.32
751166304,2735.18462414067,1127.250003853635,41.21,419.49063619641,37.21
751166305,1657.49616421439,672.409673831482,40.57,230.7559786584107,34.32
751166306,2260.63530654495,853.19481978235,37.74,209.7270877199347,24.58
751166307,1991.74826774671,877.494984402638,44.06,269.850977358994,30.75
751166308,2321.5709762043,795.1745362591221,34.25,251.93404627053383,31.68
751166309,1405.40714921343,527.9976826055376,37.57,186.6122357550754,35.34
751166310,1246.76555229176,542.3776197622532,43.5,183.93591491828363,33.91
751166311,1295.37213492364,532.3821524665232,41.1,118.7420409279062,22.3
751166377,203.700962889876,83.0393011143376,40.77,20.57275769135805,24.77
751166401,1208.18964486821,530.023705278408,43.87,178.78650552844852,33.73
751166402,1742.74711957604,703.714868897707,40.38,216.4907204308291,30.76
751166403,2278.88822880671,842.8992255522701,36.99,259.4316227464626,30.78
751166404,1804.30277178918,578.8408267043976,32.08,216.4323032558834,37.39
751166405,1984.53657878971,521.207411528385,26.26,155.3100031636892,29.8
751166406,1567.35592066521,638.838852449226,40.76,267.794251058799,41.92
751166407,2822.37376653554,1142.885388747493,40.49,361.036352428883,31.59
751166409,1942.37194726544,753.505586768779,38.79,255.3104238306135,33.88
751166410,83.9942435166095,36.2684168270397,43.18,11.41822575354292,31.48
751166411,289.833041156591,128.0624060260049,44.18,48.51565790097233,37.88
751166412,645.13481220325,263.7082125485145,40.88,92.0243070923479,34.9
751166413,151.463412738266,60.820320337179844,40.16,17.90254985508154,29.44
751166499,0.0,0.0,,0.0,
751176501,3097.81391201997,904.506647903693,29.2,342.0647248881198,37.82
751176502,1932.93426038521,651.921998653843,33.73,204.7000300951207,31.4
751176503,1527.97461984202,419.3640758179929,27.45,199.9031884597278,47.67
751176504,2541.63879251192,872.121732139723,34.31,280.2129004624261,32.13
751176505,1609.92822499156,742.753630988886,46.14,301.136292484794,40.54
751176506,1817.99047794293,679.5597191622579,37.38,278.5642687357631,40.99
751176507,2069.21563077277,704.487410254606,34.05,261.0335650358743,37.05
751176508,2715.46558809002,1054.096281802857,38.82,461.724892292445,43.8
751176509,1491.88283770446,573.4370474806763,38.44,189.9011438991098,33.12
751176510,2472.71560342093,839.410372005845,33.95,330.27376263994597,39.35
751176511,1857.67803530136,487.3754041459551,26.24,205.9118178218809,42.25
751176512,2181.26886415857,665.531861285335,30.51,258.8958453317939,38.9
751176513,1363.10594566189,378.29661113195914,27.75,155.6325076316059,41.14
751176514,1796.96863082523,674.3283209971011,37.53,305.5586328859322,45.31
751176515,2995.36310101512,1150.277401547047,38.4,477.672781328994,41.53
751176516,4.00000131065016,0.0,0.0,0.0,
751176601,1779.47033049694,585.2931865541967,32.89,178.2034983776231,30.45
751176602,2462.0414596668,858.815533234369,34.88,262.074893510863,30.52
751176603,2653.66424611762,966.499899601969,36.42,303.3896710199891,31.39
751176604,2011.7478640107,813.885590881057,40.46,201.8244171591408,24.8
751176605,1353.59424182061,402.3432807142052,29.72,136.18312979733798,33.85
751176606,1826.0053243694,727.745600587651,39.85,153.5723401881583,21.1
751176607,1468.73499531124,494.5582244789296,33.67,132.3519902817053,26.76
751176608,1377.27917840784,536.482489266079,38.95,130.2048403269474,24.27
751176609,1823.60628679928,811.250984919809,44.49,244.94688179701188,30.19
751176610,2021.35586566745,818.535586789453,40.49,152.89286185839268,18.68
751176611,2196.7260292152,851.2836389711771,38.75,245.1926956888546,28.8
751176612,2420.48373852692,918.196339696595,37.93,274.959506956366,29.95
751176613,1870.96638702108,752.745468182366,40.23,207.7152215930843,27.59
751176614,2347.37351439943,1021.475265473179,43.52,527.108765815599,51.6
751176615,3068.13990361237,1171.193285058421,38.17,435.789693204215,37.21
751176616,2119.60468157441,871.7755303309,41.13,279.2443554835628,32.03
751176701,1934.26736613582,396.0373010634656,20.47,205.03758637154118,51.77
751176702,1986.73414017124,499.15780966214476,25.12,170.2427234760133,34.11
751176703,1607.41424268989,376.6620620114668,23.43,203.1295343718129,53.93
751176704,2036.55808572507,448.67756562255994,22.03,168.8541191692149,37.63
751176705,1559.69761725188,469.5751170006105,30.11,227.5785257537343,48.46
751176706,1850.01430169226,473.2635905706931,25.58,252.1542695546282,53.28
751176707,1681.90960179958,417.9621890550999,24.85,156.9681593540816,37.56
751176708,2065.60411562773,502.39034703817003,24.32,227.62641397181022,45.31
751176709,1877.30954642903,442.1148721892254,23.55,191.436334241415,43.3
751176710,3229.09885061819,740.9623413019921,22.95,336.517789821366,45.42
751176711,1889.08399552069,437.5299255175662,23.16,188.7221459605038,43.13
751176712,1571.79586583501,361.1091635277982,22.97,169.184583838769,46.85
751176713,2055.88523073059,513.0595060969848,24.96,195.9627846856385,38.19
751176714,6913.2826036057,1885.919822839195,27.28,640.4208793503876,33.96
751176715,2092.98815919402,699.447797495494,33.42,207.46021468439872,29.66
751176716,1716.68636891193,623.2601418416685,36.31,247.73819302918298,39.75
751176801,2412.64473583687,501.11171785207193,20.77,217.5226114608758,43.41
751176802,2758.12566096483,753.0397723606451,27.3,347.1803887916926,46.1
751176803,2279.20299017732,538.7099540056449,23.64,266.219467584308,49.42
751176804,1957.58395016531,509.58428555076597,26.03,329.4572755650679,64.65
751176805,1543.82662631745,287.28676779212003,18.61,152.8770025515986,53.21
751176806,4174.30161440409,1149.712459951851,27.54,419.680235551486,36.5
751176807,2322.33570990438,515.3346840690167,22.19,209.24411500322242,40.6
751176808,2375.87543084719,559.121205780316,23.53,197.2378339756684,35.28
751176809,1875.67509030772,557.334311502101,29.71,233.83297701233568,41.96
751176810,1739.30702442776,556.933251976275,32.02,305.33821509696054,54.82
751176811,2096.64860420785,549.481253892126,26.21,249.4528792400431,45.4
751176812,1809.32295068165,317.7508069693015,17.56,178.91965330115752,56.31
751176813,2305.411995107,735.6436029464011,31.91,384.30864147571305,52.24
751176814,2422.0080306005,800.132677222732,33.04,398.5962413876116,49.82
751176815,1928.44884599214,618.9298401349686,32.09,294.7393718326701,47.62
751176816,2352.01858645168,942.084189543539,40.05,368.3461998615652,39.1
751176817,1424.00106389016,566.748680682545,39.8,180.6612437992594,31.88
751186901,2253.147568935,514.0188033271997,22.81,255.2456310404925,49.66
751186902,1815.30898270467,493.47910536538944,27.18,286.1127524784495,57.98
751186903,1755.33343168472,561.9673258389271,32.01,312.4968254220226,55.61
751186904,2539.21363835721,518.5963640622342,20.42,228.82704410206682,44.12
751186905,2086.67951831975,590.5397158548712,28.3,275.4632075002317,46.65
751186906,2290.01642040887,693.9978740174028,30.31,369.59749228296977,53.26
751186907,2956.47220896565,1012.009434250397,34.23,463.3689883078221,45.79
751186908,1767.87589691668,556.3301540774971,31.47,243.9680462879673,43.85
751186909,1463.87157844974,477.6829205167412,32.63,228.2995552581464,47.79
751186910,2121.52987680895,719.4664849344149,33.91,233.2904184057594,32.43
751186911,1557.47657384843,557.73939199845,35.81,269.8717061887042,48.39
751186912,2242.84109939823,693.651435264523,30.93,259.87714279614477,37.47
751186913,1572.68771322167,468.921540288454,29.82,200.7542518918349,42.81
751186914,1729.08290095644,516.3207653081043,29.86,206.1828761242415,39.93
751186915,1732.30307899773,677.796225043215,39.13,247.740240127108,36.55
751186916,2364.09474659296,954.125715406801,40.36,449.111708730479,47.07
751186917,1727.58918284012,555.434085060081,32.15,306.1121202367503,55.11
751186918,2867.66034792166,733.9025075690711,25.59,429.08508830983084,58.47
751186919,2889.30889864521,682.309914094684,23.61,367.3006952140265,53.83
751186920,1811.84820480523,401.8458823095957,22.18,243.6701865880005,60.64
751186921,1738.30917842882,434.65737877540835,25.0,193.1644902009229,44.44
751186922,2144.08714290543,898.486583792609,41.91,356.01560141406037,39.62
751186923,3372.74323333583,1088.7063312767739,32.28,473.816876768665,43.52
751186924,2699.6169869658,870.4062177543931,32.24,325.4198591268806,37.39
751186925,2698.7849667209,893.6566655384349,33.11,221.9838084291283,24.84
751186926,2034.48339651772,819.2727333540934,40.27,287.4460252321994,35.09
751186927,1681.98994376865,760.3468456016067,45.21,305.6567377235112,40.2
751186928,1921.90326457619,824.814376755867,42.92,292.7569866706695,35.49
751186929,272.087141698736,77.73918334249593,28.57,12.9565305570827,16.67
751187001,2804.9168245754,656.6990588812587,23.41,315.7848607270846,48.09
751187002,1951.83981904242,522.4484047054743,26.77,296.9735955983081,56.84
751187003,1725.07869354046,539.6145122896,31.28,190.0235275979591,35.21
751187004,1534.77075848293,423.9582659336226,27.62,237.528350101304,56.03
751187005,1848.22340072859,409.5616800027025,22.16,188.0689552888106,45.92
751187006,1906.74952820498,542.788507161561,28.47,223.835202501128,41.24
751187007,1635.39616118446,344.94829371833777,21.09,146.162878793132,42.37
751187008,1208.27284712747,415.9636080196484,34.43,222.5534582355616,53.5
751187009,2538.2253453878,774.8049957579443,30.53,361.3350477163145,46.64
751187010,1552.00542951392,358.8726450061551,23.12,230.50746401981058,64.23
751187011,1723.65169255805,555.6879615455829,32.24,244.4182561021171,43.98
751187012,2067.34619649232,414.2479410666971,20.04,228.3744021450409,55.13
751187013,2156.97743712298,700.693902552092,32.48,317.3004103436319,45.28
751187014,1519.90446235384,278.35557565616483,18.31,132.0883136930253,47.45
751187015,1732.32556477941,383.3292346683208,22.13,230.8645088850571,60.23
751187016,1924.27784623874,440.7356798689308,22.9,169.9687053729101,38.56
751187017,3364.47872468977,726.9253631613129,21.61,360.359164005391,49.57
751187018,1978.13693924619,514.0766411915537,25.99,218.76838160998162,42.56
751187019,2627.45407265661,580.7120210997286,22.1,283.1968310988215,48.77
751187020,2119.7827643789,470.8717618410309,22.21,264.8639742604783,56.25
751187021,3337.46036245807,819.4202938179051,24.55,278.891584105709,34.04
751187022,2755.42435081398,730.8194062351581,26.52,345.595887851526,47.29
751187023,2304.65939762633,821.61203613897,35.65,354.9947975055901,43.21
751187024,1675.20362039925,308.05371074135155,18.39,172.0253259738153,55.84
751187025,1992.56597000956,519.1443449348192,26.05,244.9288407125924,47.18
751187026,2172.38439742028,482.9172623403746,22.23,228.896496094535,47.4
751187027,2308.0301610943,503.8847354979912,21.83,82.22424904895409,16.32
751187101,2369.08158180406,516.0086449856763,21.78,243.6704782859501,47.22
751187102,3277.66918757035,985.2045415133745,30.06,226.4156379888591,22.98
751187103,1864.56798218694,625.2824716358267,33.53,226.0412063207534,36.15
751187104,1954.24705333527,368.0666901621711,18.83,182.0224132138058,49.45
751187105,1636.92351867679,428.60962910216506,26.18,189.0021072052678,44.1
751187106,2139.99692026094,457.8677702175308,21.4,213.3644751090451,46.6
751187107,1661.22017750148,423.2241779392495,25.48,183.91422516247752,43.46
751187108,1855.19606281077,524.7727402976404,28.29,208.9922546664865,39.83
751187109,1709.80624032203,399.0022795102799,23.34,184.47134767033302,46.23
751187110,6986.97287341302,1727.31659182651,24.72,610.434681643564,35.34
751187201,1978.03071947058,419.1819708207449,21.19,204.40898913703035,48.76
751187202,1828.6680144088,389.3032849644115,21.29,183.5112054531463,47.14
751187203,1717.69684338513,478.7544515974137,27.87,216.3099717875003,45.18
751187204,2111.53852091998,489.5118324712424,23.18,253.1054220825497,51.71
751187205,2670.74307759847,688.4170817067235,25.78,236.0083301588817,34.28
751187206,2072.19153191727,721.3599749763528,34.81,223.728857761349,31.01
751187207,2182.7188496696,432.7822564277118,19.83,101.5598441403161,23.47
751187208,2819.52702513476,850.8393948606506,30.18,121.8775288385032,14.32
751187209,2214.14109538721,899.1204849815371,40.61,437.588039407458,48.67
751197301,4174.57409081991,1081.034767753808,25.9,404.6208155091668,37.43
751197302,2631.85830073693,700.5861338171892,26.62,237.8043934341482,33.94
751197303,2776.68224093347,1038.035613124616,37.38,328.7429739440968,31.67
751197304,1893.72687754002,551.082375364793,29.1,221.8248278931082,40.25
751197305,2646.90137609481,899.610242302061,33.99,408.004776300559,45.35
751197306,2367.78149768323,935.714329324744,39.52,312.757382711185,33.42
751197307,2554.15274160202,601.2939357667946,23.54,167.3329687737502,27.83
751197308,2687.51780684801,966.367794726472,35.96,279.9303337467724,28.97
751197309,2381.40433983239,937.812634156651,39.38,284.6907268876004,30.36
751197310,3875.88189022505,1437.523098295705,37.09,564.311383720717,39.26
751197311,2242.39045431548,654.4576576618311,29.19,237.94554265526398,36.36
751197312,1580.19922097025,498.3662638749429,31.54,175.337243042425,35.18
751197313,2412.31384069412,717.5237585786219,29.74,235.7656845209755,32.86
751197314,2168.81627790102,655.602549255488,30.23,265.6659795058858,40.52
751197315,2316.13148959202,903.466727785738,39.01,346.7172894866062,38.38
751197316,3062.40535878529,878.0100318599909,28.67,395.1998948734597,45.01
751197317,1614.05110642026,628.4821640512315,38.94,187.06574330366118,29.76
751197318,564.78702656518,218.4687694297223,38.68,33.08414126240677,15.14
751197388,0.0,0.0,,0.0,
751197401,1481.41417347971,458.63084106866023,30.96,358.62596254352474,78.19
751197402,2648.52619503172,607.3461430069952,22.93,297.9762914226255,49.06
751197403,2008.7785252375,658.5263916300028,32.78,210.96439158914308,32.04
751197404,1684.64317917049,427.908252523506,25.4,191.1387827919413,44.67
751197405,1979.82508951265,612.4620440158437,30.94,251.6576982362393,41.09
751197406,3889.71076374286,1456.4303362695648,37.44,382.1409360613585,26.24
751197407,1963.30898262271,455.8143073189429,23.22,69.9335024452628,15.34
751197408,1903.77860997489,652.1913956228148,34.26,230.1443315077305,35.29
751197409,1606.76689723824,632.5243739523752,39.37,263.9607473782704,41.73
751197410,1626.2327565101,443.462827378415,27.27,48.46204989523473,10.93
751197411,2178.60786962754,735.1109475292119,33.74,151.74488735954196,20.64
751197412,337.202306075379,15.3350481390937,4.55,0.0,0.0
751197413,1821.23301497784,175.49398416522718,9.64,42.6594315487999,24.31
751197488,0.0,0.0,,0.0,
751197501,2003.79227349827,718.374810661605,35.85,196.3495544576218,27.33
751197502,2253.73095732541,689.571332917599,30.6,196.6543414743645,28.52
751197503,1806.62739592874,657.4669456490341,36.39,190.0826298624324,28.91
751197504,1603.84150092641,644.9074369252725,40.21,216.6881978857897,33.6
751197505,1588.04780667797,642.5520462815883,40.46,214.658748951038,33.41
751197506,1667.09567406463,420.63542415465486,25.23,212.03193281469453,50.41
751197507,1553.38189085995,451.2346395228756,29.05,219.0128742956319,48.54
751197508,1902.50391055504,751.41964836812,39.5,294.6637018916949,39.21
751197509,1718.44955546167,772.838039763894,44.97,204.8833630990525,26.51
751197510,1960.98883974751,753.4343279144041,38.42,235.4026620415856,31.24
751197511,1796.57745225235,630.9432655918439,35.12,317.0602384400218,50.25
751197512,1164.77328926924,492.90427813396883,42.32,199.70112672867631,40.52
751197513,1895.14985950669,856.9464401527359,45.22,318.8731435840607,37.21
751197514,2745.33237019643,910.934862053179,33.18,256.4554621485338,28.15
751197515,1960.44305422582,589.5055220018957,30.07,295.0218164894091,50.05
751197516,1245.51509436788,460.4214301476099,36.97,206.6523970573544,44.88
751197517,3259.90686753667,1172.7370957239089,35.97,338.5406998249349,28.87
751197518,2599.16511925778,1025.826317774784,39.47,368.4945057467362,35.92
751197519,1654.53543973272,411.122421465872,24.85,95.8355255066824,23.31
751197520,2658.86649304115,980.040167979162,36.86,303.7157965695478,30.99
751197521,1982.06475990089,557.0883898403898,28.11,272.65541881320974,48.94
751197522,2764.82012173737,835.7145675260069,30.23,366.3733334756484,43.84
751197523,1331.47353316985,434.5641193432352,32.64,214.0457464929202,49.26
751197524,2068.53532441847,781.3946195300109,37.78,385.6364890080952,49.35
751197525,355.345708448011,97.5173360304686,27.44,42.0923890765024,43.16
751197601,2176.08032104886,631.2120617325152,29.01,247.9370297062293,39.28
751197602,4196.61314903518,1402.939502085272,33.43,547.6127007437409,39.03
751197603,2332.21661897182,717.1867980302189,30.75,293.0847856677545,40.87
751197604,2213.61401040651,533.9922517576567,24.12,231.2226172701367,43.3
751197605,2145.41247327039,726.1764175046551,33.85,298.8296318995681,41.15
751197606,1494.46091902665,623.3945544979705,41.71,215.392815747162,34.55
751197607,1479.72221026266,466.5470355913842,31.53,135.8481840618818,29.12
751197608,2355.61538092395,816.2789331569581,34.65,193.19145126328272,23.67
751197609,2790.90997637204,752.3077275349137,26.96,358.3981151053502,47.64
751197610,1369.84555393766,488.30581729997476,35.65,175.6321092294458,35.97
751197611,2379.16713270257,856.771948642772,36.01,387.79619483201304,45.26
751197612,1872.18963203894,690.874899180735,36.9,254.49617264672122,36.84
751197613,2389.30306040869,617.164745988381,25.83,198.6587262065658,32.19
751197614,2012.35180377418,713.2840823788321,35.45,319.6696928255592,44.82
751197615,1994.5351782456,561.270788496844,28.14,230.179929808091,41.01
751197616,1255.91931815481,393.1090199457039,31.3,149.7676055907432,38.1
751197617,0.0,0.0,,0.0,
751207701,1855.5208827341,543.3583654851845,29.28,239.742472844295,44.12
751207702,2087.65234736726,691.5615913814939,33.13,249.4757289844369,36.07
751207703,1754.78243134588,606.0306616589489,34.54,217.0970210389041,35.82
751207704,1910.34903572371,508.899503479605,26.64,208.05693378447708,40.88
751207705,1764.79947820465,677.976149320393,38.42,210.60642900950748,31.06
751207706,1831.83187397822,459.0737003986243,25.06,221.40591206499857,48.23
751207707,2009.70670894134,739.511549908585,36.8,300.4193911033015,40.62
751207708,2401.37191258768,742.8538324355803,30.93,231.82611833878988,31.21
751207709,1247.71831530718,381.4880586894841,30.57,156.3805057045055,40.99
751207710,2320.18546844625,586.8974314285085,25.3,247.9424257268063,42.25
751207711,2943.68613900678,951.4037650520071,32.32,356.61174651903127,37.48
751207712,2255.54646223092,685.8517933689026,30.41,321.3496760302881,46.85
751207713,2051.12654402163,693.578476182828,33.81,311.0838822604197,44.85
751207714,2435.29636500557,804.656842140341,33.04,348.33380341714457,43.29
751207801,3694.79956277483,1219.248758290796,33.0,288.9806618623982,23.7
751207802,3005.71652466831,981.1603569010799,32.64,409.9741438424786,41.78
751207803,1559.77900831155,658.2458979117115,42.2,217.11812225366612,32.98
751207804,1872.5626895897,642.304952379392,34.3,236.7780702872592,36.86
751207805,2654.75530671895,986.2539007698099,37.15,415.002734021554,42.08
751207806,3280.03436245754,1067.401908679964,32.54,435.4326433829136,40.79
751207807,2330.22165475559,737.1183671037691,31.63,299.59040316374217,40.64
751207808,3297.85164333105,1248.842351919876,37.87,429.27084574196795,34.37
751207809,3291.81201500043,1191.272076843653,36.19,448.763162286235,37.67
751207810,1947.46029706038,642.7251711565311,33.0,239.3604553459738,37.24
751207811,1409.87020863405,373.16102217005187,26.47,160.928357959599,43.13
751207812,1561.41483479413,640.3006113043509,41.01,282.5969274666144,44.14
751207813,1980.94137873759,674.7326590919585,34.06,230.2952478824272,34.13
751207814,1788.28158383581,631.325796973128,35.3,295.6183417020476,46.83
751207815,2582.75418382205,931.8586228239769,36.08,487.345268369628,52.3
751207816,2814.48492981779,1119.031244854517,39.76,473.69096384257,42.33
751207901,3211.32934908805,1016.1732697429981,31.64,443.218105357236,43.62
751207902,2078.30384497161,632.1415915929049,30.42,236.2911734829127,37.38
751207903,2131.13176391452,701.544089696847,32.92,311.5029461928479,44.4
751207904,1979.21450288468,669.4094060590919,33.82,327.6755860411003,48.95
751207905,4736.66923653048,1538.4052393680372,32.48,666.8956002743819,43.35
751207906,2049.89854526346,801.633228005146,39.11,291.722175563131,36.39
751207907,2242.6425096591,450.67800566603,20.1,172.1323021350872,38.19
751207908,2561.27137666557,990.3297576907655,38.67,313.64337602839345,31.67
751207909,1724.80502133014,522.4177437173369,30.29,273.9499420089171,52.44
751207910,2426.22107363242,970.663483813527,40.01,406.38504200151567,41.87
751207911,2072.90848111956,718.2546532407557,34.65,339.88636512691016,47.32
751207912,2819.42989796251,1000.7488781439699,35.49,415.75719686871196,41.54
751207913,1723.36723997105,426.8138542357756,24.77,180.0861851528804,42.19
751207914,2028.32870215688,531.267077049368,26.19,271.0834479792246,51.03
751207915,2712.08993405847,710.892849550344,26.21,371.0851132112686,52.2
751207916,2503.07175877572,1023.8057096866679,40.9,467.6672020514293,45.68
751207917,3.99999821414321,1.9999991070716,50.0,0.999999553535802,50.0
751208001,2007.62713380098,898.241592258284,44.74,289.2966948031134,32.21
751208002,1850.09473955666,634.2197241220599,34.28,302.83310054461447,47.75
751208003,2447.72945602161,865.246535652184,35.35,454.7027929530907,52.55
751208004,1570.51410576641,572.0784190083571,36.43,258.2130289610601,45.14
751208005,1455.34118350849,395.8535011779454,27.2,166.091003645155,41.96
751208006,2392.01539967688,763.440381756003,31.92,256.9628633998286,33.66
751208007,2634.13319674643,841.225356703324,31.94,306.2880768792972,36.41
751208008,2119.56467766363,836.9667248343937,39.49,310.1185217732098,37.05
751208009,1457.35557287395,792.500361441906,54.38,401.325852427986,50.64
751208010,1623.24030611553,508.3576445050749,31.32,156.1910670392137,30.72
751208011,1453.03663416265,664.2573501476752,45.72,214.691506237054,32.32
751208012,2461.4252864234,832.620000601533,33.83,213.7238168233149,25.67
751208013,2104.48918702571,514.7238409586614,24.46,193.6516423322973,37.62
751208014,1922.33053079929,568.389604147945,29.57,283.0810765167688,49.8
751208015,2236.77458528412,737.482010929812,32.97,265.8678420105736,36.05
751208016,2156.28780846461,474.40807820217606,22.0,209.8885108947831,44.24
751208017,1954.21395989478,646.0682342523698,33.06,246.0864286780083,38.09
751208018,2149.22264980679,577.6625377229738,26.88,172.7956454920527,29.91
751208019,4175.79753555054,1434.907733439514,34.36,512.6179960303384,35.72
751208020,2223.28410702097,863.8833319690581,38.86,314.8832872439316,36.45
751208021,2791.01297589223,1005.066737859717,36.01,354.7449670646675,35.3
751208022,1456.88258277046,717.257837126618,49.23,150.4008134225353,20.97
751208023,1676.27223419076,491.5952705433698,29.33,210.15536441597402,42.75
751208024,2452.55561513937,959.9033868469351,39.14,481.520731397373,50.16
751208025,2098.29450194731,542.6940897262514,25.86,214.6736799559616,39.56
751208026,1783.74159081606,713.944918036631,40.03,284.4017150226738,39.84
